Date,TSX
2006-08-11,11944.900390625
2006-08-14,11850.2001953125
2006-08-15,11977.2001953125
2006-08-16,12030.2998046875
2006-08-17,12056.0
2006-08-18,12044.7998046875
2006-08-21,12136.900390625
2006-08-22,12201.2001953125
2006-08-23,12195.099609375
2006-08-24,12132.2998046875
2006-08-25,12119.7998046875
2006-08-28,12167.400390625
2006-08-29,12060.5
2006-08-30,12068.400390625
2006-08-31,12073.7998046875
2006-09-01,12145.099609375
2006-09-05,12198.599609375
2006-09-06,11999.7001953125
2006-09-07,11895.0
2006-09-08,11869.599609375
2006-09-11,11656.599609375
2006-09-12,11678.900390625
2006-09-13,11777.2001953125
2006-09-14,11648.7001953125
2006-09-15,11656.0
2006-09-18,11763.599609375
2006-09-19,11701.7001953125
2006-09-20,11635.400390625
2006-09-21,11627.7001953125
2006-09-22,11581.599609375
2006-09-25,11582.7001953125
2006-09-26,11642.400390625
2006-09-27,11751.599609375
2006-09-28,11817.400390625
2006-09-29,11761.2998046875
2006-10-02,11787.400390625
2006-10-03,11526.099609375
2006-10-04,11618.099609375
2006-10-05,11750.0
2006-10-06,11690.900390625
2006-10-10,11755.2001953125
2006-10-11,11619.099609375
2006-10-12,11719.099609375
2006-10-13,11908.599609375
2006-10-16,12061.5
2006-10-17,11996.599609375
2006-10-18,11966.0
2006-10-19,12060.599609375
2006-10-20,12035.599609375
2006-10-23,12119.2001953125
2006-10-24,12195.5
2006-10-25,12341.7001953125
2006-10-26,12335.7001953125
2006-10-27,12268.900390625
2006-10-30,12274.400390625
2006-10-31,12344.599609375
2006-11-01,12050.400390625
2006-11-02,12130.7001953125
2006-11-03,12239.0
2006-11-06,12333.2998046875
2006-11-07,12310.2001953125
2006-11-08,12378.2001953125
2006-11-09,12410.2001953125
2006-11-10,12340.5
2006-11-13,12309.400390625
2006-11-14,12279.599609375
2006-11-15,12425.400390625
2006-11-16,12365.900390625
2006-11-17,12372.900390625
2006-11-20,12416.599609375
2006-11-21,12602.2998046875
2006-11-22,12557.0
2006-11-23,12644.900390625
2006-11-24,12631.099609375
2006-11-27,12542.5
2006-11-28,12530.900390625
2006-11-29,12668.2001953125
2006-11-30,12752.400390625
2006-12-01,12754.7998046875
2006-12-04,12848.7001953125
2006-12-05,12895.900390625
2006-12-06,12889.7998046875
2006-12-07,12915.7001953125
2006-12-08,12899.599609375
2006-12-11,12878.2001953125
2006-12-12,12858.5
2006-12-13,12910.2998046875
2006-12-14,13021.7998046875
2006-12-15,12866.2998046875
2006-12-18,12785.2001953125
2006-12-19,12781.5
2006-12-20,12783.0
2006-12-21,12737.2001953125
2006-12-22,12718.2001953125
2006-12-27,12852.599609375
2006-12-28,12909.5
2006-12-29,12908.400390625
2007-01-02,12923.7001953125
2007-01-03,12701.400390625
2007-01-04,12553.599609375
2007-01-05,12478.0
2007-01-08,12553.099609375
2007-01-09,12468.0
2007-01-10,12457.599609375
2007-01-11,12519.900390625
2007-01-12,12678.7998046875
2007-01-15,12755.400390625
2007-01-16,12720.2998046875
2007-01-17,12730.400390625
2007-01-18,12640.7001953125
2007-01-19,12719.0
2007-01-22,12705.7998046875
2007-01-23,12910.900390625
2007-01-24,13010.7001953125
2007-01-25,12927.2998046875
2007-01-26,12979.2998046875
2007-01-29,12946.0
2007-01-30,13014.599609375
2007-01-31,13034.099609375
2007-02-01,13144.7001953125
2007-02-02,13111.599609375
2007-02-05,13166.7001953125
2007-02-06,13183.2998046875
2007-02-07,13142.2998046875
2007-02-08,13184.2998046875
2007-02-09,13084.0
2007-02-12,13040.5
2007-02-13,13171.7998046875
2007-02-14,13204.5
2007-02-15,13288.2001953125
2007-02-16,13312.0
2007-02-19,13291.5
2007-02-20,13319.7001953125
2007-02-21,13330.2998046875
2007-02-22,13318.0
2007-02-23,13343.5
2007-02-26,13404.5
2007-02-27,13040.099609375
2007-02-28,13045.0
2007-03-01,12981.099609375
2007-03-02,12863.2998046875
2007-03-05,12711.2998046875
2007-03-06,12868.2001953125
2007-03-07,12989.599609375
2007-03-08,13051.0
2007-03-09,13057.400390625
2007-03-12,13065.2001953125
2007-03-13,12809.599609375
2007-03-14,12808.7001953125
2007-03-15,12874.2998046875
2007-03-16,12829.7001953125
2007-03-19,13011.7001953125
2007-03-20,12977.400390625
2007-03-21,13155.599609375
2007-03-22,13139.599609375
2007-03-23,13237.7001953125
2007-03-26,13302.900390625
2007-03-27,13218.7998046875
2007-03-28,13197.2001953125
2007-03-29,13258.0
2007-03-30,13165.5
2007-04-02,13265.7998046875
2007-04-03,13361.2001953125
2007-04-04,13448.2998046875
2007-04-05,13425.0
2007-04-09,13482.2998046875
2007-04-10,13431.2998046875
2007-04-11,13401.0
2007-04-12,13499.7001953125
2007-04-13,13578.599609375
2007-04-16,13660.0
2007-04-17,13658.0
2007-04-18,13712.0
2007-04-19,13574.7001953125
2007-04-20,13664.7001953125
2007-04-23,13629.0
2007-04-24,13590.2998046875
2007-04-25,13672.900390625
2007-04-26,13597.5
2007-04-27,13632.0
2007-04-30,13416.7001953125
2007-05-01,13406.2998046875
2007-05-02,13578.7001953125
2007-05-03,13687.0
2007-05-04,13769.900390625
2007-05-07,13865.5
2007-05-08,13915.400390625
2007-05-09,13895.2001953125
2007-05-10,13853.099609375
2007-05-11,14003.7998046875
2007-05-14,13903.2998046875
2007-05-15,13934.599609375
2007-05-16,14025.0
2007-05-17,14100.7001953125
2007-05-18,14105.2998046875
2007-05-22,14112.2001953125
2007-05-23,14142.5
2007-05-24,13946.2998046875
2007-05-25,14024.099609375
2007-05-28,14073.7001953125
2007-05-29,13962.7001953125
2007-05-30,14081.7001953125
2007-05-31,14056.7998046875
2007-06-01,14119.400390625
2007-06-04,14146.7001953125
2007-06-05,14141.7001953125
2007-06-06,13941.599609375
2007-06-07,13703.900390625
2007-06-08,13798.5
2007-06-11,13832.7998046875
2007-06-12,13724.2998046875
2007-06-13,13859.5
2007-06-14,14002.0
2007-06-15,14137.400390625
2007-06-18,14176.400390625
2007-06-19,14119.5
2007-06-20,13978.2001953125
2007-06-21,14095.7001953125
2007-06-22,13986.0
2007-06-25,13841.900390625
2007-06-26,13663.900390625
2007-06-27,13741.900390625
2007-06-28,13715.7001953125
2007-06-29,13906.599609375
2007-07-03,14064.7001953125
2007-07-04,14060.400390625
2007-07-05,14079.400390625
2007-07-06,14118.7001953125
2007-07-09,14177.5
2007-07-10,14131.900390625
2007-07-11,14166.099609375
2007-07-12,14356.0
2007-07-13,14496.5
2007-07-16,14338.2998046875
2007-07-17,14382.0
2007-07-18,14583.7001953125
2007-07-19,14625.7998046875
2007-07-20,14582.900390625
2007-07-23,14468.2998046875
2007-07-24,14068.2001953125
2007-07-25,14105.2998046875
2007-07-26,13844.599609375
2007-07-27,13748.5
2007-07-30,13864.7001953125
2007-07-31,13868.599609375
2007-08-01,13654.7001953125
2007-08-02,13813.599609375
2007-08-03,13565.2001953125
2007-08-07,13560.599609375
2007-08-08,13758.2001953125
2007-08-09,13478.0
2007-08-10,13466.2998046875
2007-08-13,13427.5
2007-08-14,13242.599609375
2007-08-15,13048.7998046875
2007-08-16,12848.7001953125
2007-08-17,13049.599609375
2007-08-20,13110.2998046875
2007-08-21,13238.7001953125
2007-08-22,13463.099609375
2007-08-23,13451.099609375
2007-08-24,13520.2998046875
2007-08-27,13487.400390625
2007-08-28,13264.900390625
2007-08-29,13490.099609375
2007-08-30,13444.599609375
2007-08-31,13660.5
2007-09-04,13755.2001953125
2007-09-05,13683.2998046875
2007-09-06,13795.7001953125
2007-09-07,13651.2001953125
2007-09-10,13625.5
2007-09-11,13704.2998046875
2007-09-12,13756.7001953125
2007-09-13,13843.2001953125
2007-09-14,13846.400390625
2007-09-17,13809.900390625
2007-09-18,14005.400390625
2007-09-19,13939.7998046875
2007-09-20,13838.400390625
2007-09-21,13940.099609375
2007-09-24,13958.2998046875
2007-09-25,13997.599609375
2007-09-26,14035.0
2007-09-27,14129.7001953125
2007-09-28,14098.900390625
2007-10-01,14200.599609375
2007-10-02,14152.7001953125
2007-10-03,14020.900390625
2007-10-04,14125.099609375
2007-10-05,14233.2998046875
2007-10-09,14262.2001953125
2007-10-10,14276.2001953125
2007-10-11,14229.400390625
2007-10-12,14295.900390625
2007-10-15,14231.2998046875
2007-10-16,14153.0
2007-10-17,14219.5
2007-10-18,14332.0
2007-10-19,14001.7001953125
2007-10-22,14043.599609375
2007-10-23,14087.5
2007-10-24,14088.5
2007-10-25,14124.900390625
2007-10-26,14296.400390625
2007-10-29,14427.400390625
2007-10-30,14312.099609375
2007-10-31,14625.0
2007-11-01,14372.5
2007-11-02,14363.900390625
2007-11-05,14273.400390625
2007-11-06,14370.599609375
2007-11-07,14118.2001953125
2007-11-08,14128.599609375
2007-11-09,13869.7998046875
2007-11-12,13605.0
2007-11-13,13705.099609375
2007-11-14,13774.5
2007-11-15,13524.400390625
2007-11-16,13530.400390625
2007-11-19,13348.2001953125
2007-11-20,13459.7998046875
2007-11-21,13280.599609375
2007-11-22,13381.0
2007-11-23,13467.2001953125
2007-11-26,13321.099609375
2007-11-27,13369.099609375
2007-11-28,13632.2001953125
2007-11-29,13663.900390625
2007-11-30,13689.099609375
2007-12-03,13657.2001953125
2007-12-04,13579.599609375
2007-12-05,13734.5
2007-12-06,13849.7998046875
2007-12-07,13863.0
2007-12-10,13940.400390625
2007-12-11,13723.7001953125
2007-12-12,13809.400390625
2007-12-13,13747.2998046875
2007-12-14,13674.2001953125
2007-12-17,13387.099609375
2007-12-18,13358.099609375
2007-12-19,13389.7998046875
2007-12-20,13407.0
2007-12-21,13596.099609375
2007-12-24,13694.7998046875
2007-12-27,13675.599609375
2007-12-28,13821.2998046875
2007-12-31,13833.099609375
2008-01-02,13926.7998046875
2008-01-03,13978.2001953125
2008-01-04,13778.599609375
2008-01-07,13618.900390625
2008-01-08,13541.7998046875
2008-01-09,13579.900390625
2008-01-10,13642.7001953125
2008-01-11,13632.599609375
2008-01-14,13698.2998046875
2008-01-15,13316.7998046875
2008-01-16,13074.900390625
2008-01-17,12795.599609375
2008-01-18,12737.099609375
2008-01-21,12132.099609375
2008-01-22,12640.900390625
2008-01-23,12657.400390625
2008-01-24,12907.2998046875
2008-01-25,12894.7998046875
2008-01-28,12986.900390625
2008-01-29,13046.400390625
2008-01-30,12998.2001953125
2008-01-31,13155.099609375
2008-02-01,13318.400390625
2008-02-04,13258.2001953125
2008-02-05,12932.0
2008-02-06,12867.2001953125
2008-02-07,12925.400390625
2008-02-08,12989.2998046875
2008-02-11,13130.900390625
2008-02-12,13087.400390625
2008-02-13,13282.2998046875
2008-02-14,13208.0
2008-02-15,13226.7998046875
2008-02-19,13447.7001953125
2008-02-20,13551.7001953125
2008-02-21,13509.599609375
2008-02-22,13585.900390625
2008-02-25,13697.5
2008-02-26,13797.0
2008-02-27,13778.400390625
2008-02-28,13873.900390625
2008-02-29,13582.7001953125
2008-03-03,13544.400390625
2008-03-04,13476.7998046875
2008-03-05,13603.2998046875
2008-03-06,13360.400390625
2008-03-07,13281.7001953125
2008-03-10,13005.099609375
2008-03-11,13344.5
2008-03-12,13297.400390625
2008-03-13,13443.5
2008-03-14,13252.7998046875
2008-03-17,12952.2001953125
2008-03-18,13136.7001953125
2008-03-19,12709.400390625
2008-03-20,12775.599609375
2008-03-24,13019.7001953125
2008-03-25,13322.2001953125
2008-03-26,13391.900390625
2008-03-27,13405.7998046875
2008-03-28,13233.7998046875
2008-03-31,13350.099609375
2008-04-01,13440.7001953125
2008-04-02,13514.099609375
2008-04-03,13551.2998046875
2008-04-04,13668.2001953125
2008-04-07,13745.0
2008-04-08,13727.5
2008-04-09,13750.599609375
2008-04-10,13909.599609375
2008-04-11,13683.0
2008-04-14,13738.599609375
2008-04-15,13851.0
2008-04-16,14099.5
2008-04-17,14115.5
2008-04-18,14237.099609375
2008-04-21,14321.2001953125
2008-04-22,14266.2998046875
2008-04-23,14069.7998046875
2008-04-24,13966.2998046875
2008-04-25,14103.900390625
2008-04-28,14085.900390625
2008-04-29,13825.599609375
2008-04-30,13937.0
2008-05-01,14065.7998046875
2008-05-02,14280.2998046875
2008-05-05,14274.2998046875
2008-05-06,14414.2998046875
2008-05-07,14371.5
2008-05-08,14608.0
2008-05-09,14521.2001953125
2008-05-12,14666.099609375
2008-05-13,14616.7001953125
2008-05-14,14626.2998046875
2008-05-15,14828.099609375
2008-05-16,14984.2001953125
2008-05-20,15047.2998046875
2008-05-21,14790.400390625
2008-05-22,14792.400390625
2008-05-23,14723.400390625
2008-05-26,14758.599609375
2008-05-27,14522.099609375
2008-05-28,14688.599609375
2008-05-29,14577.2001953125
2008-05-30,14714.7001953125
2008-06-02,14814.2001953125
2008-06-03,14728.599609375
2008-06-04,14690.5
2008-06-05,14982.900390625
2008-06-06,14969.599609375
2008-06-09,14960.7998046875
2008-06-10,14736.2001953125
2008-06-11,14716.5
2008-06-12,14602.599609375
2008-06-13,14778.5
2008-06-16,14944.2998046875
2008-06-17,15068.7998046875
2008-06-18,15073.099609375
2008-06-19,14790.2001953125
2008-06-20,14580.7001953125
2008-06-23,14691.7998046875
2008-06-24,14409.599609375
2008-06-25,14441.099609375
2008-06-26,14292.099609375
2008-06-27,14355.2001953125
2008-06-30,14467.0
2008-07-02,14034.099609375
2008-07-03,14143.599609375
2008-07-04,14010.400390625
2008-07-07,13712.7998046875
2008-07-08,13809.7998046875
2008-07-09,13610.7998046875
2008-07-10,13743.900390625
2008-07-11,13709.099609375
2008-07-14,13741.2998046875
2008-07-15,13357.599609375
2008-07-16,13503.7998046875
2008-07-17,13460.2998046875
2008-07-18,13516.0
2008-07-21,13689.2001953125
2008-07-22,13643.2001953125
2008-07-23,13512.7001953125
2008-07-24,13206.099609375
2008-07-25,13378.7998046875
2008-07-28,13304.0
2008-07-29,13342.599609375
2008-07-30,13683.2001953125
2008-07-31,13592.900390625
2008-08-01,13496.5
2008-08-05,13242.2001953125
2008-08-06,13453.5
2008-08-07,13385.2001953125
2008-08-08,13341.7001953125
2008-08-11,13203.2001953125
2008-08-12,13167.0
2008-08-13,13377.2001953125
2008-08-14,13358.900390625
2008-08-15,13096.7001953125
2008-08-18,13119.400390625
2008-08-19,13063.900390625
2008-08-20,13350.099609375
2008-08-21,13539.2001953125
2008-08-22,13447.2998046875
2008-08-25,13289.0
2008-08-26,13299.099609375
2008-08-27,13530.7001953125
2008-08-28,13750.5
2008-08-29,13771.2998046875
2008-09-02,13299.5
2008-09-03,13137.7001953125
2008-09-04,12814.099609375
2008-09-05,12816.400390625
2008-09-08,12634.599609375
2008-09-09,12146.7998046875
2008-09-10,12497.2001953125
2008-09-11,12612.7998046875
2008-09-12,12769.599609375
2008-09-15,12254.0
2008-09-16,12227.0
2008-09-17,11877.7001953125
2008-09-18,12064.599609375
2008-09-19,12913.0
2008-09-22,12638.099609375
2008-09-23,12532.599609375
2008-09-24,12513.400390625
2008-09-25,12546.5
2008-09-26,12126.0
2008-09-29,11285.099609375
2008-09-30,11752.900390625
2008-10-01,11714.5
2008-10-02,10900.5
2008-10-03,10803.400390625
2008-10-06,10230.400390625
2008-10-07,9829.599609375
2008-10-08,10056.2998046875
2008-10-09,9600.2001953125
2008-10-10,9065.2001953125
2008-10-14,9955.7001953125
2008-10-15,9323.900390625
2008-10-16,9270.0
2008-10-17,9562.5
2008-10-20,10251.400390625
2008-10-21,9795.7998046875
2008-10-22,9236.900390625
2008-10-23,9331.400390625
2008-10-24,9294.099609375
2008-10-27,8537.2998046875
2008-10-28,9151.599609375
2008-10-29,9501.599609375
2008-10-30,9856.2001953125
2008-10-31,9762.7998046875
2008-11-03,9721.2998046875
2008-11-04,10116.599609375
2008-11-05,9887.2001953125
2008-11-06,9555.400390625
2008-11-07,9596.2001953125
2008-11-10,9688.7998046875
2008-11-11,9424.0
2008-11-12,8922.599609375
2008-11-13,9352.7998046875
2008-11-14,9056.0
2008-11-17,8795.5
2008-11-18,8835.7001953125
2008-11-19,8490.599609375
2008-11-20,7724.7998046875
2008-11-21,8155.39990234375
2008-11-24,8440.900390625
2008-11-25,8442.900390625
2008-11-26,8643.5
2008-11-27,8753.7998046875
2008-11-28,9270.599609375
2008-12-01,8406.2001953125
2008-12-02,8327.7998046875
2008-12-03,8297.0
2008-12-04,8057.7998046875
2008-12-05,8117.0
2008-12-08,8567.099609375
2008-12-09,8397.599609375
2008-12-10,8634.0
2008-12-11,8391.900390625
2008-12-12,8515.5
2008-12-15,8461.7998046875
2008-12-16,8724.099609375
2008-12-17,8724.099609375
2008-12-18,8425.400390625
2008-12-19,8552.0
2008-12-22,8249.5
2008-12-23,8311.900390625
2008-12-24,8310.599609375
2008-12-29,8637.2998046875
2008-12-30,8830.7001953125
2008-12-31,8987.7001953125
2009-01-02,9234.099609375
2009-01-05,9285.5
2009-01-06,9472.099609375
2009-01-07,9121.2998046875
2009-01-08,9221.599609375
2009-01-09,9085.2001953125
2009-01-12,8793.2998046875
2009-01-13,8961.599609375
2009-01-14,8688.400390625
2009-01-15,8879.599609375
2009-01-16,8920.400390625
2009-01-19,8841.5
2009-01-20,8504.900390625
2009-01-21,8757.900390625
2009-01-22,8486.599609375
2009-01-23,8628.0
2009-01-26,8656.5
2009-01-27,8759.599609375
2009-01-28,8906.2001953125
2009-01-29,8762.7998046875
2009-01-30,8694.900390625
2009-02-02,8624.7998046875
2009-02-03,8628.599609375
2009-02-04,8693.099609375
2009-02-05,8861.0
2009-02-06,9008.0
2009-02-09,9047.2998046875
2009-02-10,8817.900390625
2009-02-11,8737.900390625
2009-02-12,8778.7998046875
2009-02-13,8678.099609375
2009-02-17,8378.7001953125
2009-02-18,8176.0
2009-02-19,8185.39990234375
2009-02-20,7950.0
2009-02-23,7647.7001953125
2009-02-24,7859.2998046875
2009-02-25,7932.2998046875
2009-02-26,8186.7998046875
2009-02-27,8123.0
2009-03-02,7687.5
2009-03-03,7631.60009765625
2009-03-04,7814.7998046875
2009-03-05,7629.2001953125
2009-03-06,7591.5
2009-03-09,7566.89990234375
2009-03-10,7880.39990234375
2009-03-11,8011.0
2009-03-12,8282.2998046875
2009-03-13,8303.400390625
2009-03-16,8386.7001953125
2009-03-17,8559.599609375
2009-03-18,8629.099609375
2009-03-19,8690.5
2009-03-20,8506.400390625
2009-03-23,8958.5
2009-03-24,8849.400390625
2009-03-25,8797.400390625
2009-03-26,8995.5
2009-03-27,8821.099609375
2009-03-30,8596.2001953125
2009-03-31,8720.400390625
2009-04-01,8941.7998046875
2009-04-02,9073.099609375
2009-04-03,9065.7998046875
2009-04-06,9016.2001953125
2009-04-07,8824.7998046875
2009-04-08,8969.2998046875
2009-04-09,9187.099609375
2009-04-13,9285.599609375
2009-04-14,9231.599609375
2009-04-15,9246.099609375
2009-04-16,9343.400390625
2009-04-17,9437.7001953125
2009-04-20,9126.2001953125
2009-04-21,9247.2001953125
2009-04-22,9279.2001953125
2009-04-23,9409.5
2009-04-24,9549.5
2009-04-27,9394.7998046875
2009-04-28,9348.0
2009-04-29,9416.2998046875
2009-04-30,9324.7998046875
2009-05-01,9497.0
2009-05-04,9870.400390625
2009-05-05,9880.7001953125
2009-05-06,10143.400390625
2009-05-07,9967.099609375
2009-05-08,10238.0
2009-05-11,10094.099609375
2009-05-12,10077.7001953125
2009-05-13,9709.5
2009-05-14,9849.2001953125
2009-05-15,9762.900390625
2009-05-19,10101.0
2009-05-20,10232.400390625
2009-05-21,9949.599609375
2009-05-22,9993.400390625
2009-05-25,10069.5
2009-05-26,10285.900390625
2009-05-27,10142.2001953125
2009-05-28,10392.400390625
2009-05-29,10370.099609375
2009-06-01,10604.099609375
2009-06-02,10588.7998046875
2009-06-03,10290.099609375
2009-06-04,10477.2001953125
2009-06-05,10569.2998046875
2009-06-08,10549.099609375
2009-06-09,10547.900390625
2009-06-10,10598.0
2009-06-11,10714.099609375
2009-06-12,10645.0
2009-06-15,10394.7998046875
2009-06-16,10307.400390625
2009-06-17,10066.099609375
2009-06-18,10121.5
2009-06-19,10288.0
2009-06-22,9834.2001953125
2009-06-23,9896.7001953125
2009-06-24,10100.900390625
2009-06-25,10355.900390625
2009-06-26,10389.7998046875
2009-06-29,10476.7998046875
2009-06-30,10374.900390625
2009-07-02,10245.900390625
2009-07-03,10283.099609375
2009-07-06,10027.400390625
2009-07-07,9844.400390625
2009-07-08,9653.5
2009-07-09,9773.900390625
2009-07-10,9747.099609375
2009-07-13,9891.900390625
2009-07-14,9986.2001953125
2009-07-15,10215.5
2009-07-16,10304.400390625
2009-07-17,10369.400390625
2009-07-20,10540.7001953125
2009-07-21,10515.2998046875
2009-07-22,10432.400390625
2009-07-23,10675.7001953125
2009-07-24,10687.900390625
2009-07-27,10757.400390625
2009-07-28,10570.5
2009-07-29,10455.2998046875
2009-07-30,10676.7001953125
2009-07-31,10787.2001953125
2009-08-04,11018.099609375
2009-08-05,11046.900390625
2009-08-06,10793.400390625
2009-08-07,10885.2998046875
2009-08-10,10793.7001953125
2009-08-11,10629.5
2009-08-12,10659.900390625
2009-08-13,10825.599609375
2009-08-14,10848.0
2009-08-17,10531.599609375
2009-08-18,10673.7998046875
2009-08-19,10686.7998046875
2009-08-20,10700.5
2009-08-21,10831.2001953125
2009-08-24,10790.0
2009-08-25,10920.5
2009-08-26,10912.2001953125
2009-08-27,10934.0
2009-08-28,10978.0
2009-08-31,10868.2001953125
2009-09-01,10689.7998046875
2009-09-02,10701.2998046875
2009-09-03,10921.5
2009-09-04,11017.5
2009-09-08,11105.2998046875
2009-09-09,11000.2001953125
2009-09-10,11155.0
2009-09-11,11253.2001953125
2009-09-14,11332.0
2009-09-15,11495.7998046875
2009-09-16,11555.599609375
2009-09-17,11528.2001953125
2009-09-18,11446.0
2009-09-21,11424.599609375
2009-09-22,11585.7001953125
2009-09-23,11517.5
2009-09-24,11285.7998046875
2009-09-25,11212.400390625
2009-09-28,11338.7001953125
2009-09-29,11395.0
2009-09-30,11395.0
2009-10-01,11071.7998046875
2009-10-02,10958.2998046875
2009-10-05,11102.599609375
2009-10-06,11248.0
2009-10-07,11349.900390625
2009-10-08,11484.5
2009-10-09,11436.900390625
2009-10-13,11413.5
2009-10-14,11532.7998046875
2009-10-15,11504.5
2009-10-16,11504.7998046875
2009-10-19,11538.400390625
2009-10-20,11538.099609375
2009-10-21,11442.0
2009-10-22,11533.400390625
2009-10-23,11382.099609375
2009-10-26,11234.900390625
2009-10-27,11053.5
2009-10-28,10805.2998046875
2009-10-29,11075.2001953125
2009-10-30,10910.7998046875
2009-11-02,10878.400390625
2009-11-03,11025.900390625
2009-11-04,11071.2001953125
2009-11-05,11180.7001953125
2009-11-06,11250.400390625
2009-11-09,11486.900390625
2009-11-10,11426.7001953125
2009-11-11,11439.7998046875
2009-11-12,11360.7998046875
2009-11-13,11407.7001953125
2009-11-16,11512.2998046875
2009-11-17,11630.0
2009-11-18,11652.7001953125
2009-11-19,11600.2998046875
2009-11-20,11579.2998046875
2009-11-23,11624.0
2009-11-24,11539.599609375
2009-11-25,11636.900390625
2009-11-26,11436.7998046875
2009-11-27,11464.400390625
2009-11-30,11447.2001953125
2009-12-01,11707.2998046875
2009-12-02,11779.7001953125
2009-12-03,11636.599609375
2009-12-04,11510.7998046875
2009-12-07,11489.599609375
2009-12-08,11368.900390625
2009-12-09,11379.2001953125
2009-12-10,11464.599609375
2009-12-11,11423.900390625
2009-12-14,11545.7001953125
2009-12-15,11541.0
2009-12-16,11637.0
2009-12-17,11473.099609375
2009-12-18,11463.400390625
2009-12-21,11554.7001953125
2009-12-22,11628.0
2009-12-23,11658.7001953125
2009-12-24,11754.599609375
2009-12-29,11701.7998046875
2009-12-30,11717.5
2009-12-31,11746.099609375
2010-01-04,11866.900390625
2010-01-05,11888.099609375
2010-01-06,11944.5
2010-01-07,11887.5
2010-01-08,11953.7998046875
2010-01-11,11947.099609375
2010-01-12,11820.2001953125
2010-01-13,11853.599609375
2010-01-14,11804.400390625
2010-01-15,11685.400390625
2010-01-18,11750.5
2010-01-19,11763.400390625
2010-01-20,11679.2998046875
2010-01-21,11469.099609375
2010-01-22,11343.400390625
2010-01-25,11354.5
2010-01-26,11361.2001953125
2010-01-27,11344.099609375
2010-01-28,11274.2001953125
2010-01-29,11094.2998046875
2010-02-01,11317.599609375
2010-02-02,11408.2998046875
2010-02-03,11390.5
2010-02-04,11128.7998046875
2010-02-05,11223.099609375
2010-02-08,11115.2998046875
2010-02-09,11274.2001953125
2010-02-10,11286.2998046875
2010-02-11,11435.5
2010-02-12,11469.7998046875
2010-02-16,11586.400390625
2010-02-17,11635.5
2010-02-18,11694.7998046875
2010-02-19,11709.2998046875
2010-02-22,11634.7998046875
2010-02-23,11526.7001953125
2010-02-24,11521.7998046875
2010-02-25,11631.400390625
2010-02-26,11629.599609375
2010-03-01,11728.099609375
2010-03-02,11828.2998046875
2010-03-03,11852.900390625
2010-03-04,11825.0
2010-03-05,11975.099609375
2010-03-08,11963.7998046875
2010-03-09,11918.7001953125
2010-03-10,11961.099609375
2010-03-11,11979.7001953125
2010-03-12,12013.7998046875
2010-03-15,12008.7998046875
2010-03-16,12089.400390625
2010-03-17,12100.7001953125
2010-03-18,12040.0
2010-03-19,11948.0
2010-03-22,11967.2001953125
2010-03-23,12044.5
2010-03-24,11963.0
2010-03-25,11958.099609375
2010-03-26,11957.400390625
2010-03-29,12029.7001953125
2010-03-30,12044.2001953125
2010-03-31,12037.7001953125
2010-04-01,12151.099609375
2010-04-05,12186.400390625
2010-04-06,12156.7001953125
2010-04-07,12110.900390625
2010-04-08,12113.5
2010-04-09,12176.7998046875
2010-04-12,12148.7001953125
2010-04-13,12101.5
2010-04-14,12204.400390625
2010-04-15,12211.5
2010-04-16,12070.7001953125
2010-04-19,12103.0
2010-04-20,12113.5
2010-04-21,12134.599609375
2010-04-22,12160.900390625
